Date,C,GS,JPM,MS
7/13/07,525.20,222.18,35.50,73.26
7/16/07,521.90,220.40,35.34,72.30
7/17/07,524.60,219.40,35.41,72.85
7/18/07,516.00,214.99,34.67,70.85
7/19/07,511.30,211.69,34.49,69.88
7/20/07,507.30,205.94,33.73,67.57
7/23/07,508.60,205.04,33.44,67.71
7/24/07,493.10,198.15,32.16,65.55
7/25/07,492.10,203.16,32.11,65.86
7/26/07,478.10,195.12,31.27,64.50
7/27/07,469.70,192.65,31.37,64.37
7/30/07,471.90,195.74,31.74,64.61
7/31/07,465.70,188.34,31.22,63.87
8/1/07,468.50,189.00,31.48,64.38
8/2/07,472.40,187.46,31.63,63.88
8/3/07,457.20,179.68,30.96,60.62
8/6/07,483.50,187.79,32.00,64.03
8/7/07,485.90,191.25,32.16,64.33
8/8/07,494.90,193.30,32.99,65.39
8/9/07,469.00,182.25,31.33,61.81
8/10/07,470.00,180.50,31.39,60.03
8/13/07,465.40,177.50,31.09,59.64
8/14/07,456.60,169.75,30.71,57.58
8/15/07,456.10,164.90,30.50,56.63
8/16/07,475.50,169.85,32.25,58.97
8/17/07,488.10,175.00,33.34,62.23
8/20/07,483.90,172.76,32.98,62.66
8/21/07,480.60,175.48,32.77,62.89
8/22/07,484.30,177.89,32.63,64.09
8/23/07,483.50,177.50,32.39,64.31
8/24/07,485.00,179.73,32.59,64.54
8/27/07,477.90,177.95,31.85,63.73
8/28/07,461.40,170.95,30.93,60.77
8/29/07,469.50,173.72,31.30,61.21
8/30/07,462.30,171.38,31.19,60.16
8/31/07,468.80,176.01,31.58,62.37
9/4/07,472.10,180.80,32.13,63.93
9/5/07,460.00,177.81,31.33,62.56
9/6/07,456.60,179.18,31.36,62.50
9/7/07,454.80,178.98,30.87,62.50
9/10/07,453.00,183.61,31.16,63.08
9/11/07,460.10,183.50,31.59,63.54
9/12/07,457.60,182.53,31.54,63.46
9/13/07,463.60,188.47,32.34,66.79
9/14/07,466.40,190.59,32.30,66.11
9/17/07,460.30,187.61,32.12,64.91
9/18/07,483.70,200.50,33.92,68.51
9/19/07,482.70,205.50,33.74,67.03
9/20/07,472.00,203.53,33.31,64.63
9/21/07,475.10,209.98,33.43,64.44
9/24/07,465.90,210.43,32.87,62.29
9/25/07,463.10,210.90,32.70,61.37
9/26/07,465.50,214.61,32.72,62.97
9/27/07,468.80,216.78,32.78,64.55
9/28/07,466.70,216.74,32.50,63.00
10/1/07,477.20,222.98,33.20,64.01
10/2/07,478.60,228.02,33.45,66.10
10/3/07,478.90,227.35,33.61,67.00
10/4/07,476.30,225.95,33.79,67.11
10/5/07,483.00,228.50,34.02,68.90
10/8/07,478.00,226.96,33.92,67.94
10/9/07,476.20,239.20,34.02,69.09
10/10/07,471.40,235.94,33.54,67.53
10/11/07,483.20,229.01,33.36,67.06
10/12/07,478.70,233.56,33.48,67.25
10/15/07,462.40,229.34,33.09,66.10
10/16/07,447.90,224.83,32.26,65.30
10/17/07,446.60,227.62,33.16,65.81
10/18/07,438.30,227.85,32.82,65.40
10/19/07,423.60,217.69,32.19,61.95
10/22/07,426.10,222.18,32.44,62.59
10/23/07,424.40,223.76,32.85,63.62
10/24/07,418.20,225.12,33.09,62.89
10/25/07,412.30,226.66,32.93,62.00
10/26/07,426.30,235.92,33.84,64.78
10/29/07,426.90,243.81,33.37,66.27
10/30/07,421.10,240.33,33.29,65.49
10/31/07,419.00,247.92,33.61,67.26
11/1/07,385.10,240.21,31.69,62.42
11/2/07,377.30,229.60,30.85,58.90
11/5/07,359.00,218.39,30.58,55.59
11/6/07,350.80,223.16,31.54,54.51
11/7/07,334.10,214.18,30.20,51.19
11/8/07,329.00,209.94,30.47,53.68
11/9/07,331.00,211.33,30.25,54.20
11/12/07,335.70,214.71,30.31,53.77
11/13/07,359.00,233.04,32.21,55.86
11/14/07,360.40,233.31,32.29,55.61
11/15/07,345.80,227.02,31.13,53.27
11/16/07,340.00,225.25,30.81,52.90
11/19/07,320.00,220.54,29.58,51.13
11/20/07,314.00,217.48,29.77,50.43
11/21/07,307.30,209.50,29.09,48.51
11/23/07,317.00,216.48,30.00,49.89
11/26/07,307.00,207.45,28.93,47.95
11/27/07,303.20,213.33,30.28,49.80
11/28/07,322.90,227.52,31.43,53.50
11/29/07,322.90,224.38,31.21,52.34
11/30/07,333.00,226.64,32.62,52.72
12/3/07,330.60,226.89,32.33,52.28
12/4/07,325.50,215.22,31.57,50.01
12/5/07,336.90,218.26,32.11,50.11
12/6/07,343.50,222.51,33.04,51.58
12/7/07,343.10,217.89,32.95,51.69
12/10/07,347.70,224.21,33.91,54.37
12/11/07,332.30,211.15,32.85,49.95
12/12/07,314.70,212.58,33.00,50.37
12/13/07,310.10,208.48,32.72,50.20
12/14/07,307.00,210.67,32.32,50.30
12/17/07,307.70,208.63,31.84,49.53
12/18/07,303.80,201.51,31.39,48.07
12/19/07,302.10,204.16,31.45,50.08
12/20/07,298.90,202.67,30.98,51.37
12/21/07,302.40,209.60,31.54,54.37
12/24/07,309.80,214.32,32.06,54.97
12/26/07,304.50,216.69,32.13,55.00
12/27/07,295.60,211.95,31.21,53.32
12/28/07,292.90,211.94,30.93,53.22
12/31/07,294.40,215.05,31.21,53.11
1/2/08,289.20,207.60,30.42,50.95
1/3/08,289.30,204.84,30.21,50.94
1/4/08,282.40,199.93,29.52,49.30
1/7/08,282.60,194.73,29.82,48.31
1/8/08,271.40,189.50,28.64,46.40
1/9/08,274.90,191.75,29.04,47.73
1/10/08,281.10,196.91,29.81,48.41
1/11/08,285.60,198.74,29.47,48.39
1/14/08,290.60,201.65,29.83,48.90
1/15/08,269.40,193.29,28.25,47.13
1/16/08,262.40,197.50,29.89,47.39
1/17/08,249.60,190.98,28.88,45.25
1/18/08,244.50,187.21,28.56,45.11
1/22/08,244.00,190.69,29.47,48.53
1/23/08,263.60,199.39,32.98,51.70
1/24/08,273.30,199.20,32.43,51.23
1/25/08,266.40,191.37,31.48,48.89
1/28/08,276.50,196.25,32.87,49.59
1/29/08,279.10,196.05,34.23,49.46
1/30/08,278.80,198.55,34.16,48.63
1/31/08,281.70,199.55,34.19,49.34
2/1/08,296.90,207.78,34.80,48.25
2/4/08,292.20,200.80,33.34,48.03
2/5/08,270.50,189.86,31.66,45.56
2/6/08,269.20,187.17,31.54,44.95
2/7/08,267.00,190.46,32.54,44.88
2/8/08,260.30,187.07,31.61,43.19
2/11/08,258.10,185.87,31.27,42.53
2/12/08,262.10,180.65,31.24,42.71
2/13/08,263.40,180.18,31.81,43.23
2/14/08,257.40,176.56,30.74,42.62
2/15/08,254.80,178.41,31.20,42.32
2/19/08,253.20,173.80,30.90,41.49
2/20/08,254.90,177.25,31.13,43.55
2/21/08,250.50,175.17,31.07,43.17
2/22/08,251.20,177.71,31.69,44.19
2/25/08,247.40,177.36,31.76,45.28
2/26/08,249.50,172.70,31.54,44.93
2/27/08,257.20,180.80,32.03,45.88
2/28/08,250.10,176.70,30.61,44.40
2/29/08,237.10,169.63,29.32,42.12
3/3/08,230.90,165.08,28.72,41.58
3/4/08,221.00,163.60,28.27,41.35
3/5/08,221.50,164.97,27.94,41.47
3/6/08,211.70,158.65,26.96,39.67
3/7/08,209.10,160.07,27.09,39.86
3/10/08,196.90,155.58,26.31,38.30
3/11/08,214.90,163.07,28.02,42.49
3/12/08,212.10,163.01,27.85,41.01
3/13/08,210.70,165.44,27.49,41.60
3/14/08,197.80,156.86,26.36,39.55
3/17/08,186.20,151.02,29.08,36.38
3/18/08,207.10,175.59,30.81,42.86
3/19/08,204.10,166.49,30.64,43.45
3/20/08,225.00,179.63,33.16,49.67
3/24/08,232.70,178.88,33.58,48.75
3/25/08,234.20,179.63,33.23,49.45
3/26/08,220.50,175.48,31.82,47.79
3/27/08,217.90,168.14,30.92,45.69
3/28/08,208.30,164.45,30.81,44.74
3/31/08,214.20,165.39,30.98,45.70
4/1/08,238.40,176.86,33.90,48.85
4/2/08,240.20,176.87,33.63,49.09
4/3/08,243.60,176.53,33.66,48.88
4/4/08,240.80,175.40,33.14,47.60
4/7/08,246.00,178.73,33.12,48.09
4/8/08,237.60,178.90,32.62,47.62
4/9/08,235.80,174.14,32.22,46.10
4/10/08,237.10,170.55,31.90,44.44
4/11/08,233.60,167.30,30.93,43.63
4/14/08,225.10,163.59,30.18,42.97
4/15/08,228.00,164.20,30.63,43.52
4/16/08,234.40,169.05,32.70,45.42
4/17/08,240.30,172.10,32.81,46.42
4/18/08,251.10,179.93,33.28,47.77
4/21/08,250.30,180.40,32.89,47.20
4/22/08,251.20,179.76,33.20,47.19
4/23/08,246.30,179.35,32.83,47.38
4/24/08,257.60,188.79,34.16,50.39
4/25/08,266.00,192.00,34.75,50.65
4/28/08,268.10,190.24,34.43,49.91
4/29/08,263.20,192.68,34.24,48.96
4/30/08,252.70,191.37,34.65,48.60
5/1/08,259.90,199.05,35.82,50.33
5/2/08,263.90,200.27,35.39,50.31
5/5/08,257.50,197.12,34.91,48.72
5/6/08,258.70,197.61,35.05,49.05
5/7/08,244.80,189.76,33.87,47.21
5/8/08,243.00,187.72,33.49,46.48
5/9/08,236.30,188.09,33.87,45.96
5/12/08,236.40,192.08,34.35,47.65
5/13/08,230.30,190.33,33.07,46.61
5/14/08,232.50,190.13,33.39,46.96
5/15/08,237.30,188.62,34.19,47.71
5/16/08,231.20,187.14,33.84,47.21
5/19/08,229.90,184.40,33.44,46.20
5/20/08,221.10,182.43,31.78,44.80
5/21/08,210.60,178.60,30.85,42.89
5/22/08,217.20,177.20,31.31,42.95
5/23/08,211.20,172.64,30.78,41.83
5/27/08,216.60,173.92,31.28,42.24
5/28/08,216.00,174.83,31.17,42.77
5/29/08,220.40,176.24,31.69,43.78
5/30/08,218.90,176.41,31.27,44.23
6/2/08,214.60,172.34,30.65,43.10
6/3/08,214.20,170.58,30.46,42.65
6/4/08,210.80,172.10,30.27,43.36
6/5/08,212.20,176.60,30.62,44.59
6/6/08,200.60,169.44,29.15,40.81
6/9/08,196.00,165.76,27.28,39.39
6/10/08,202.60,167.21,27.85,39.23
6/11/08,192.10,162.40,27.00,37.13
6/12/08,198.90,166.75,27.64,38.38
6/13/08,204.80,178.29,28.78,41.04
6/16/08,208.30,182.09,29.05,42.29
6/17/08,204.60,179.44,28.39,40.59
6/18/08,204.00,182.77,28.17,40.69
6/19/08,201.70,186.93,28.11,40.19
6/20/08,193.00,183.77,27.53,38.68
6/23/08,185.50,178.59,26.81,37.46
6/24/08,188.50,181.98,27.43,38.43
6/25/08,188.50,183.65,27.57,38.18
6/26/08,176.70,176.26,26.41,36.83
6/27/08,172.50,174.56,25.49,36.71
6/30/08,167.60,174.90,24.95,36.07
7/1/08,171.30,175.33,25.02,36.60
7/2/08,168.40,178.79,25.44,35.87
7/3/08,168.20,178.89,25.97,35.91
7/7/08,164.00,169.82,25.03,35.07
7/8/08,173.90,174.90,26.30,36.49
7/9/08,164.40,169.02,25.21,33.99
7/10/08,162.80,170.16,25.38,33.51
7/11/08,161.90,162.48,24.38,33.44
7/14/08,152.20,158.67,23.30,31.75
7/15/08,145.60,157.80,22.81,31.00
7/16/08,164.70,172.86,26.43,35.05
7/17/08,179.70,181.24,30.00,38.32
7/18/08,193.50,182.84,29.43,38.57
7/21/08,196.90,180.78,28.42,36.46
7/22/08,208.90,188.04,30.05,38.67
7/23/08,211.20,187.87,30.86,39.11
7/24/08,190.60,180.26,28.78,37.24
7/25/08,188.50,178.66,29.06,36.75
7/28/08,174.30,172.90,27.69,34.96
7/29/08,184.50,181.63,29.97,36.50
7/30/08,188.10,186.17,30.57,38.60
7/31/08,186.90,184.04,29.88,39.48
8/1/08,188.70,182.00,29.97,41.11
8/4/08,188.30,177.86,29.52,41.48
8/5/08,199.20,180.77,30.80,43.20
8/6/08,197.00,179.55,30.44,43.18
8/7/08,184.70,172.33,29.27,42.66
8/8/08,193.90,175.95,30.20,45.04
8/11/08,198.20,178.00,30.80,45.39
8/12/08,185.40,167.30,27.89,42.50
8/13/08,178.10,164.90,27.14,40.15
8/14/08,180.80,166.59,27.80,40.64
8/15/08,185.50,163.18,28.00,40.88
8/18/08,176.20,160.04,27.02,39.59
8/19/08,171.90,158.00,26.16,38.08
8/20/08,174.90,158.25,27.21,37.40
8/21/08,174.70,156.42,26.66,37.06
8/22/08,181.40,159.81,27.70,38.89
8/25/08,176.10,155.71,26.57,38.22
8/26/08,178.40,155.91,26.92,38.58
8/27/08,181.20,155.48,27.31,39.05
8/28/08,190.80,161.83,28.59,40.60
8/29/08,189.90,163.97,28.30,40.83
9/2/08,191.10,165.32,28.67,41.30
9/3/08,196.10,167.61,29.20,42.17
9/4/08,183.00,160.90,27.88,40.34
9/5/08,190.70,163.24,29.12,41.36
9/8/08,203.20,169.73,30.55,43.27
9/9/08,188.80,161.67,29.02,40.40
9/10/08,186.80,157.59,28.97,38.92
9/11/08,186.10,157.03,30.63,38.71
9/12/08,179.60,154.21,30.28,37.23
9/15/08,152.40,135.50,27.21,32.19
9/16/08,157.50,133.01,29.96,28.70
9/17/08,140.30,114.50,26.30,21.75
9/18/08,166.50,108.00,29.64,22.55
9/19/08,206.50,129.80,34.60,27.21
9/22/08,200.10,120.78,30.00,27.09
9/23/08,199.90,125.05,29.83,28.00
9/24/08,189.60,133.00,29.78,24.79
9/25/08,194.10,135.50,31.96,27.10
9/26/08,201.50,137.99,35.47,24.75
9/29/08,177.50,120.70,30.15,20.99
9/30/08,205.10,128.00,34.34,23.00
10/1/08,230.00,134.50,36.50,24.42
10/2/08,225.00,131.54,36.94,23.21
10/3/08,183.50,128.00,34.01,23.92
10/6/08,174.10,124.00,32.61,23.50
10/7/08,151.50,115.00,29.14,17.65
10/8/08,144.00,113.00,29.12,16.80
10/9/08,129.30,101.35,27.18,12.45
10/10/08,141.10,88.80,30.86,9.68
10/13/08,157.50,111.00,31.12,18.10
10/14/08,186.20,122.90,30.17,21.94
10/15/08,162.30,113.15,28.52,18.13
10/16/08,159.00,112.40,30.00,18.69
10/17/08,148.80,114.30,29.15,19.24
10/20/08,150.90,121.50,30.13,19.77
10/21/08,141.80,121.35,29.45,20.20
10/22/08,133.20,115.06,27.54,19.33
10/23/08,131.10,108.58,28.05,18.08
10/24/08,121.40,100.40,26.26,16.52
10/27/08,117.30,92.88,25.20,13.73
10/28/08,134.10,93.57,27.86,15.20
10/29/08,129.10,97.66,26.46,14.76
10/30/08,131.10,91.11,27.88,16.09
10/31/08,136.50,92.50,30.57,17.47
11/3/08,139.90,89.09,30.18,18.00
11/4/08,146.80,95.00,31.25,18.90
11/5/08,126.30,87.43,29.06,17.06
11/6/08,115.20,80.72,28.35,15.39
11/7/08,118.20,77.78,27.97,15.98
11/10/08,112.10,71.21,26.98,14.58
11/11/08,108.00,74.68,26.94,14.08
11/12/08,96.40,66.79,25.62,11.94
11/13/08,94.50,69.99,27.56,13.21
11/14/08,95.20,66.73,25.54,12.03
11/17/08,88.90,62.49,24.28,11.22
11/18/08,83.60,62.03,23.82,12.03
11/19/08,64.00,55.18,21.10,10.25
11/20/08,47.10,52.00,17.33,9.20
11/21/08,37.70,53.31,16.84,10.05
11/24/08,59.50,67.42,20.44,13.38
11/25/08,60.80,71.78,22.06,14.27
11/26/08,70.50,76.50,22.69,14.50
11/28/08,82.90,78.99,23.46,14.75
12/1/08,64.50,65.76,19.36,11.35
12/2/08,72.20,65.00,21.14,12.04
12/3/08,78.20,68.95,22.42,13.85
12/4/08,74.00,67.53,23.03,14.94
12/5/08,77.10,70.72,24.71,15.72
12/8/08,84.70,77.15,27.04,16.30
12/9/08,85.40,72.77,25.17,14.97
12/10/08,83.00,71.53,24.84,14.60
12/11/08,75.70,69.71,22.19,13.74
12/12/08,77.00,67.74,22.93,13.85
12/15/08,74.00,66.46,21.22,13.64
12/16/08,82.30,76.00,23.97,16.13
12/17/08,78.30,78.78,23.61,16.50
12/18/08,74.30,80.05,22.39,16.23
12/19/08,70.20,80.73,22.47,15.45
12/22/08,67.50,77.00,22.10,14.58
12/23/08,65.20,75.20,21.57,14.44
12/24/08,67.80,76.44,22.12,14.50
12/26/08,67.30,75.97,22.08,14.65
12/29/08,65.70,76.56,22.07,14.90
12/30/08,68.00,82.06,22.98,15.19
12/31/08,67.10,84.39,23.36,16.04
1/2/09,71.40,86.76,23.52,16.99
1/5/09,70.80,88.78,21.94,17.62
1/6/09,74.60,88.71,22.41,19.58
1/7/09,71.50,84.50,21.07,18.10
1/8/09,71.60,85.41,20.42,18.82
1/9/09,67.50,83.92,19.48,19.06
1/12/09,56.00,77.67,18.68,18.79
1/13/09,59.00,77.92,19.76,18.86
1/14/09,45.30,75.69,19.43,17.19
1/15/09,38.30,73.83,18.26,16.26
1/16/09,35.00,73.05,17.12,15.59
1/20/09,28.00,59.20,13.57,13.10
1/21/09,36.70,69.90,16.97,16.86
1/22/09,31.10,71.03,17.33,17.58
1/23/09,34.70,74.91,18.21,18.71
1/26/09,33.30,74.20,18.38,19.08
1/27/09,35.50,78.26,18.80,19.79
1/28/09,42.10,87.70,20.75,23.00
1/29/09,39.00,82.72,19.07,21.38
1/30/09,35.50,80.73,19.13,20.23
2/2/09,36.50,83.57,18.90,20.80
2/3/09,34.60,82.81,18.04,20.94
2/4/09,34.90,87.97,18.03,22.01
2/5/09,35.30,92.85,18.41,23.19
2/6/09,39.10,96.57,20.72,22.87
2/9/09,39.50,97.89,20.46,23.61
2/10/09,33.50,90.40,18.47,20.79
2/11/09,36.90,94.71,19.57,22.91
2/12/09,36.10,95.58,19.64,22.99
2/13/09,34.90,96.45,18.52,22.93
2/17/09,30.60,85.71,16.24,19.76
2/18/09,29.10,84.50,16.13,20.18
2/19/09,25.10,86.01,15.45,19.93
2/20/09,19.50,84.59,14.93,19.43
2/23/09,21.40,80.07,14.63,18.82
2/24/09,26.00,92.98,15.77,22.07
2/25/09,25.20,89.92,16.30,21.76
2/26/09,24.60,92.15,17.29,21.33
2/27/09,15.00,91.08,17.14,19.54
3/2/09,12.00,86.27,15.87,17.95
3/3/09,12.20,82.37,15.76,18.18
3/4/09,11.30,85.47,14.48,19.40
3/5/09,10.20,81.72,12.45,17.98
3/6/09,10.30,75.65,11.95,17.18
3/9/09,10.50,73.95,11.93,16.48
3/10/09,14.50,85.28,14.63,20.84
3/11/09,15.40,92.39,15.30,22.51
3/12/09,16.70,97.25,17.40,24.18
3/13/09,17.80,98.80,17.81,25.43
3/16/09,23.30,93.90,17.32,23.04
3/17/09,25.10,98.99,18.86,23.81
3/18/09,30.80,105.25,20.33,24.19
3/19/09,26.00,99.30,18.71,21.04
3/20/09,26.20,97.32,17.36,20.24
3/23/09,31.30,111.93,21.65,24.43
3/24/09,30.10,110.60,19.80,25.12
3/25/09,29.50,112.95,21.42,25.91
3/26/09,28.10,111.99,21.83,25.65
3/27/09,26.20,108.08,20.55,24.35
3/30/09,23.10,100.46,18.64,22.13
3/31/09,25.30,106.02,19.94,22.77
4/1/09,26.80,110.29,21.11,23.73
4/2/09,27.40,114.22,21.16,23.11
4/3/09,28.50,119.40,22.00,24.06
4/6/09,27.20,116.65,21.19,23.31
4/7/09,27.60,116.08,20.48,23.32
4/8/09,27.00,114.75,20.61,22.69
4/9/09,30.40,124.33,24.61,25.35
4/13/09,38.00,130.15,25.32,26.89
4/14/09,40.10,115.11,23.07,23.67
4/15/09,39.70,121.19,24.47,23.45
4/16/09,40.10,121.19,24.98,23.97
4/17/09,36.50,120.60,24.99,25.00
4/20/09,29.40,115.01,22.31,23.52
4/21/09,32.40,120.36,24.44,24.65
4/22/09,32.50,120.49,23.97,22.44
4/23/09,32.00,122.81,24.95,21.96
4/24/09,31.90,121.30,25.08,21.96
4/27/09,30.70,120.90,24.63,21.26
4/28/09,28.90,120.67,24.64,21.08
4/29/09,31.20,127.18,25.91,23.07
4/30/09,30.50,128.50,24.80,23.64
5/1/09,29.70,127.08,24.41,25.82
5/4/09,32.00,134.16,26.89,27.02
5/5/09,33.10,135.20,26.16,27.21
5/6/09,38.60,139.22,27.97,28.51
5/7/09,38.10,133.73,26.48,27.14
5/8/09,40.20,139.59,29.26,28.20
5/11/09,38.60,135.78,26.92,26.07
5/12/09,36.60,135.41,26.57,26.42
5/13/09,34.10,129.26,25.59,25.10
5/14/09,35.50,133.60,26.71,26.57
5/15/09,34.80,134.40,26.23,26.13
5/18/09,36.40,143.15,28.00,28.28
5/19/09,37.70,141.15,26.91,28.91
5/20/09,36.90,136.44,25.96,28.00
5/21/09,37.20,137.16,26.22,28.09
5/22/09,36.70,136.35,25.86,28.23
5/26/09,37.70,142.05,27.46,29.02
5/27/09,37.00,140.01,26.04,28.61
5/28/09,36.70,144.65,27.54,29.43
5/29/09,37.20,144.57,27.73,30.32
6/1/09,36.90,144.33,27.13,29.89
6/2/09,35.10,143.13,25.92,30.09
6/3/09,33.90,142.15,25.53,29.72
6/4/09,35.70,149.47,26.56,31.20
6/5/09,34.60,149.01,25.96,30.97
6/8/09,34.20,148.35,26.59,31.39
6/9/09,34.10,149.31,26.49,30.98
6/10/09,34.80,146.68,26.18,29.26
6/11/09,34.80,145.15,26.25,29.49
6/12/09,34.70,145.64,26.40,29.70
6/15/09,33.70,143.01,25.55,28.40
6/16/09,32.50,144.16,25.17,28.10
6/17/09,30.80,139.73,24.59,27.48
6/18/09,31.30,143.09,25.68,28.03
6/19/09,31.70,143.13,26.30,28.27
6/22/09,30.00,137.01,24.70,26.63
6/23/09,30.10,141.19,25.23,27.70
6/24/09,30.40,142.65,25.14,27.65
6/25/09,30.30,144.43,25.65,27.87
6/26/09,30.30,146.74,25.89,28.62
6/29/09,30.20,149.36,26.00,29.10
6/30/09,29.70,147.44,25.63,28.51
7/1/09,29.70,147.32,25.41,28.36
7/2/09,28.80,143.49,24.28,26.99
7/6/09,27.90,146.46,24.53,26.85
7/7/09,26.90,142.54,24.69,26.15
7/8/09,26.20,138.55,24.61,25.50
7/9/09,26.90,143.21,25.30,25.88
7/10/09,25.90,141.87,24.34,25.94
7/13/09,27.80,149.44,26.12,27.91
7/14/09,29.20,149.66,26.11,27.88
7/15/09,31.70,155.26,27.29,28.80
7/16/09,30.30,156.84,27.19,28.56
7/17/09,30.20,156.84,27.76,27.99
7/20/09,27.90,160.03,27.83,28.34
7/21/09,26.50,159.80,27.80,27.56
7/22/09,28.00,160.46,27.72,27.54
7/23/09,27.70,165.45,28.71,28.54
7/24/09,27.30,164.72,28.54,28.25
7/27/09,26.90,163.87,28.69,28.05
7/28/09,29.70,160.54,28.66,27.43
7/29/09,32.20,159.44,28.42,27.16
7/30/09,31.40,162.42,28.95,28.36
7/31/09,31.70,163.30,29.08,28.50
8/3/09,31.80,164.10,29.80,29.31
8/4/09,32.50,165.17,30.26,30.07
8/5/09,35.80,168.64,31.44,31.05
8/6/09,38.00,166.75,30.67,30.55
8/7/09,38.50,163.65,31.88,31.22
8/10/09,39.40,160.36,32.13,30.83
8/11/09,36.90,159.22,31.03,29.89
8/12/09,39.80,163.76,31.76,29.98
8/13/09,40.60,164.48,32.28,29.88
8/14/09,40.40,162.73,31.94,29.79
8/17/09,40.00,157.25,30.65,28.54
8/18/09,41.40,160.48,31.38,28.78
8/19/09,41.30,159.93,31.16,28.83
8/20/09,44.80,162.33,31.92,29.36
8/21/09,47.00,163.51,32.85,29.69
8/24/09,48.20,162.58,32.37,29.65
8/25/09,47.50,164.94,32.79,30.19
8/26/09,46.30,165.95,32.58,29.53
8/27/09,50.50,165.02,32.70,29.84
8/28/09,52.30,164.42,32.30,29.51
8/31/09,50.00,165.46,32.70,28.96
9/1/09,45.40,160.17,31.36,27.45
9/2/09,45.60,158.54,30.75,27.09
9/3/09,47.70,161.66,31.69,27.65
9/4/09,48.50,162.97,31.86,27.65
9/8/09,46.80,167.22,32.01,27.80
9/9/09,46.60,170.27,32.25,28.55
9/10/09,47.50,174.87,32.37,28.64
9/11/09,46.10,174.70,31.98,28.82
9/14/09,45.20,177.71,32.92,28.75
9/15/09,41.20,176.66,32.50,28.74
9/16/09,42.00,179.87,33.60,30.15
9/17/09,44.20,181.46,33.83,31.05
9/18/09,42.60,183.18,33.83,31.38
9/21/09,44.30,182.39,33.52,31.61
9/22/09,46.50,185.52,34.97,32.98
9/23/09,45.20,183.64,33.91,32.03
9/24/09,44.30,183.06,33.39,30.73
9/25/09,43.80,179.50,32.85,30.55
9/28/09,45.70,182.50,33.72,31.25
9/29/09,47.00,183.58,33.77,31.09
9/30/09,48.40,184.35,32.98,30.88
10/1/09,45.30,178.99,31.13,29.87
10/2/09,45.20,179.61,31.54,29.46
10/5/09,46.70,186.47,33.00,29.84
10/6/09,46.70,186.98,33.84,30.79
10/7/09,46.40,190.48,34.43,31.16
10/8/09,46.50,188.17,34.13,31.94
10/9/09,46.30,189.30,34.54,32.09
10/12/09,47.70,190.15,34.72,31.76
10/13/09,48.30,187.23,34.40,31.14
10/14/09,50.00,192.28,35.53,32.83
10/15/09,47.50,188.63,35.53,32.71
10/16/09,45.90,184.37,34.70,32.99
10/19/09,45.40,185.50,34.64,33.11
10/20/09,44.30,184.96,34.68,32.52
10/21/09,44.20,179.26,33.64,34.08
10/22/09,44.60,183.69,34.44,35.74
10/23/09,44.60,180.36,34.08,35.00
10/26/09,42.70,179.37,33.02,34.80
10/27/09,42.70,178.61,33.08,34.11
10/28/09,40.80,172.16,32.16,32.31
10/29/09,43.10,178.58,33.41,33.67
10/30/09,40.90,170.17,31.47,32.12
11/2/09,39.90,170.68,32.08,31.98
11/3/09,40.40,171.61,32.17,32.14
11/4/09,39.70,169.50,31.80,31.48
11/5/09,40.60,173.40,33.05,32.42
11/6/09,40.60,171.78,32.76,32.60
11/9/09,41.90,176.57,33.41,33.95
11/10/09,41.80,176.51,33.28,33.70
11/11/09,41.60,179.85,33.39,33.75
11/12/09,40.60,178.48,32.62,33.01
11/13/09,40.50,176.76,32.32,33.09
11/16/09,41.80,177.25,32.43,34.23
11/17/09,42.40,176.60,32.52,33.47
11/18/09,42.90,176.90,32.68,33.33
11/19/09,42.60,172.83,32.06,32.31
11/20/09,42.00,170.01,31.99,32.10
11/23/09,42.80,172.00,32.61,32.62
11/24/09,42.10,171.13,32.01,32.12
11/25/09,41.70,168.92,31.76,31.42
11/27/09,40.60,164.16,31.14,30.51
11/30/09,41.10,169.66,32.01,31.58
12/1/09,41.00,167.63,31.81,31.52
12/2/09,41.00,166.66,31.59,30.60
12/3/09,40.50,164.30,31.19,30.20
12/4/09,40.60,167.24,31.45,30.97
12/7/09,40.30,163.85,31.08,30.38
12/8/09,39.10,161.84,31.05,30.15
12/9/09,38.60,166.44,31.03,30.35
12/10/09,38.70,166.73,31.09,30.23
12/11/09,39.50,166.00,30.86,29.78
12/14/09,37.00,166.10,31.47,30.17
12/15/09,35.60,162.74,30.79,29.85
12/16/09,34.50,164.99,31.16,30.34
12/17/09,32.00,160.93,30.34,29.12
12/18/09,34.00,163.19,30.85,29.21
12/21/09,34.20,165.45,31.57,29.66
12/22/09,33.40,164.60,31.60,29.60
12/23/09,32.90,163.63,31.31,29.41
12/24/09,33.50,163.97,31.56,29.60
12/28/09,33.90,163.76,31.43,29.29
12/29/09,33.70,164.12,31.26,29.43
12/30/09,33.20,166.70,31.29,29.49
12/31/09,33.10,168.84,31.40,29.60
1/4/10,34.00,173.08,32.32,30.91
1/5/10,35.30,176.14,32.95,32.04
1/6/10,36.40,174.26,33.13,32.45
1/7/10,36.50,177.67,33.79,32.92
1/8/10,35.90,174.31,33.70,32.25
1/11/10,36.30,171.56,33.59,32.04
1/12/10,35.20,167.82,32.81,31.13
1/13/10,35.00,169.07,33.38,31.26
1/14/10,35.10,168.53,33.71,31.20
1/15/10,34.20,165.21,32.95,30.38
1/19/10,35.40,166.86,32.65,31.16
